chain,draw,score_cpxR,score_soxR
1,1790,318.0,585.0
1,1800,318.0,585.0
1,1810,318.0,585.0
1,1820,318.0,585.0
1,1830,318.0,318.0
1,1840,318.0,318.0
1,1850,318.0,318.0
1,1860,318.0,318.0
1,1870,318.0,585.0
1,1880,318.0,318.0
1,1890,318.0,318.0
1,1900,318.0,318.0
1,1910,318.0,318.0
1,1920,318.0,585.0
1,1930,318.0,585.0
1,1940,318.0,585.0
1,1950,318.0,585.0
1,1960,318.0,318.0
1,1970,318.0,585.0
1,1980,318.0,318.0
1,1990,318.0,585.0
1,2000,318.0,318.0
1,2010,318.0,318.0
1,2020,318.0,526.0
1,2030,318.0,526.0
1,2040,318.0,526.0
1,2050,318.0,585.0
1,2060,318.0,318.0
1,2070,318.0,318.0
1,2080,318.0,585.0
1,2090,318.0,585.0
1,2100,318.0,585.0
1,2110,318.0,585.0
1,2120,318.0,585.0
1,2130,318.0,585.0
1,2140,318.0,585.0
1,2150,318.0,585.0
1,2160,318.0,526.0
1,2170,318.0,526.0
1,2180,318.0,526.0
1,2190,318.0,467.0
1,2200,318.0,467.0
1,2210,318.0,526.0
1,2220,318.0,526.0
1,2230,318.0,467.0
1,2240,318.0,467.0
1,2250,318.0,467.0
1,2260,318.0,467.0
1,2270,318.0,467.0
1,2280,318.0,467.0
1,2290,318.0,467.0
1,2300,318.0,526.0
1,2310,318.0,526.0
1,2320,318.0,526.0
1,2330,318.0,467.0
1,2340,318.0,467.0
1,2350,318.0,467.0
1,2360,318.0,467.0
1,2370,318.0,467.0
1,2380,318.0,467.0
1,2390,318.0,526.0
1,2400,318.0,526.0
1,2410,318.0,526.0
1,2420,318.0,526.0
1,2430,318.0,526.0
1,2440,318.0,526.0
1,2450,318.0,526.0
1,2460,318.0,467.0
1,2470,318.0,467.0
1,2480,318.0,526.0
1,2490,318.0,585.0
1,2500,318.0,585.0
1,2510,318.0,585.0
1,2520,318.0,585.0
1,2530,318.0,526.0
1,2540,318.0,526.0
1,2550,318.0,526.0
1,2560,318.0,526.0
1,2570,318.0,526.0
1,2580,318.0,526.0
1,2590,318.0,526.0
1,2600,318.0,526.0
1,2610,318.0,467.0
1,2620,318.0,467.0
1,2630,318.0,467.0
1,2640,318.0,467.0
1,2650,318.0,526.0
1,2660,318.0,526.0
1,2670,318.0,526.0
1,2680,318.0,526.0
1,2690,318.0,526.0
1,2700,318.0,526.0
1,2710,318.0,526.0
1,2720,318.0,526.0
1,2730,318.0,467.0
1,2740,318.0,467.0
1,2750,318.0,467.0
1,2760,318.0,467.0
1,2770,318.0,526.0
1,2780,318.0,526.0
1,2790,318.0,526.0
1,2800,318.0,526.0
1,2810,318.0,526.0
1,2820,318.0,526.0
1,2830,318.0,526.0
1,2840,318.0,526.0
1,2850,318.0,526.0
1,2860,318.0,526.0
1,2870,318.0,526.0
1,2880,318.0,526.0
1,2890,318.0,526.0
1,2900,318.0,526.0
1,2910,318.0,526.0
1,2920,318.0,585.0
1,2930,318.0,526.0
1,2940,318.0,467.0
1,2950,318.0,585.0
1,2960,318.0,585.0
1,2970,318.0,585.0
1,2980,318.0,585.0
1,2990,318.0,585.0
1,3000,318.0,585.0
1,3010,318.0,585.0
1,3020,318.0,585.0
1,3030,318.0,526.0
1,3040,318.0,526.0
1,3050,318.0,467.0
1,3060,318.0,467.0
1,3070,318.0,467.0
1,3080,318.0,467.0
1,3090,318.0,467.0
1,3100,318.0,318.0
1,3110,318.0,318.0
1,3120,318.0,318.0
1,3130,318.0,318.0
1,3140,318.0,318.0
1,3150,318.0,318.0
1,3160,318.0,585.0
1,3170,318.0,585.0
1,3180,318.0,526.0
1,3190,318.0,526.0
1,3200,318.0,526.0
1,3210,318.0,526.0
1,3220,318.0,526.0
1,3230,318.0,526.0
1,3240,318.0,526.0
1,3250,318.0,526.0
1,3260,318.0,526.0
1,3270,318.0,526.0
1,3280,318.0,526.0
1,3290,318.0,526.0
1,3300,318.0,526.0
1,3310,318.0,526.0
1,3320,318.0,526.0
1,3330,318.0,467.0
1,3340,318.0,526.0
1,3350,318.0,526.0
1,3360,318.0,467.0
1,3370,318.0,467.0
1,3380,318.0,467.0
1,3390,318.0,467.0
1,3400,318.0,467.0
1,3410,318.0,467.0
1,3420,318.0,467.0
1,3430,318.0,526.0
1,3440,318.0,526.0
1,3450,318.0,526.0
1,3460,318.0,526.0
1,3470,318.0,526.0
1,3480,318.0,467.0
1,3490,318.0,467.0
1,3500,318.0,467.0
1,3510,318.0,467.0
1,3520,318.0,467.0
1,3530,318.0,467.0
1,3540,318.0,467.0
1,3550,318.0,526.0
1,3560,318.0,526.0
1,3570,318.0,526.0
1,3580,318.0,526.0
1,3590,318.0,526.0
1,3600,318.0,526.0
1,3610,318.0,585.0
1,3620,318.0,318.0
1,3630,318.0,318.0
1,3640,318.0,318.0
1,3650,318.0,318.0
1,3660,318.0,318.0
1,3670,318.0,318.0
1,3680,318.0,318.0
1,3690,318.0,318.0
1,3700,318.0,318.0
1,3710,318.0,318.0
1,3720,318.0,318.0
1,3730,318.0,318.0
1,3740,318.0,318.0
1,3750,318.0,318.0
1,3760,318.0,318.0
1,3770,318.0,318.0
1,3780,318.0,318.0
1,3790,318.0,318.0
1,3800,318.0,318.0
1,3810,318.0,318.0
1,3820,318.0,318.0
1,3830,318.0,318.0
1,3840,318.0,318.0
1,3850,318.0,318.0
1,3860,318.0,318.0
1,3870,318.0,318.0
1,3880,318.0,318.0
1,3890,318.0,318.0
1,3900,318.0,318.0
1,3910,318.0,318.0
1,3920,318.0,318.0
1,3930,318.0,318.0
1,3940,318.0,318.0
1,3950,318.0,318.0
1,3960,318.0,318.0
1,3970,318.0,585.0
1,3980,318.0,526.0
1,3990,318.0,526.0
1,4000,318.0,526.0
1,4010,318.0,467.0
1,4020,318.0,467.0
1,4030,318.0,526.0
1,4040,318.0,526.0
1,4050,318.0,526.0
1,4060,318.0,526.0
1,4070,318.0,526.0
1,4080,318.0,526.0
1,4090,318.0,526.0
1,4100,318.0,526.0
1,4110,318.0,526.0
1,4120,318.0,526.0
1,4130,318.0,526.0
1,4140,318.0,526.0
1,4150,318.0,526.0
1,4160,318.0,526.0
1,4170,318.0,467.0
1,4180,318.0,467.0
1,4190,318.0,467.0
1,4200,318.0,467.0
1,4210,318.0,467.0
1,4220,318.0,467.0
1,4230,318.0,467.0
1,4240,318.0,467.0
1,4250,318.0,526.0
1,4260,318.0,526.0
1,4270,318.0,526.0
1,4280,318.0,467.0
1,4290,318.0,526.0
1,4300,318.0,526.0
1,4310,318.0,526.0
1,4320,318.0,526.0
1,4330,318.0,526.0
1,4340,318.0,526.0
1,4350,318.0,526.0
1,4360,318.0,526.0
1,4370,318.0,526.0
1,4380,318.0,467.0
1,4390,318.0,467.0
1,4400,318.0,526.0
1,4410,318.0,526.0
1,4420,318.0,526.0
1,4430,318.0,526.0
1,4440,318.0,467.0
1,4450,318.0,467.0
1,4460,318.0,526.0
1,4470,318.0,526.0
1,4480,318.0,526.0
1,4490,318.0,526.0
1,4500,318.0,526.0
1,4510,318.0,526.0
1,4520,318.0,526.0
1,4530,318.0,467.0
1,4540,318.0,467.0
1,4550,318.0,526.0
1,4560,318.0,467.0
1,4570,318.0,467.0
1,4580,318.0,467.0
1,4590,318.0,467.0
1,4600,318.0,526.0
1,4610,318.0,526.0
1,4620,318.0,526.0
1,4630,318.0,526.0
1,4640,318.0,526.0
1,4650,318.0,526.0
1,4660,318.0,526.0
1,4670,318.0,526.0
1,4680,318.0,526.0
1,4690,318.0,526.0
1,4700,318.0,526.0
1,4710,318.0,526.0
1,4720,318.0,526.0
1,4730,318.0,526.0
1,4740,318.0,526.0
1,4750,318.0,585.0
1,4760,318.0,585.0
1,4770,318.0,585.0
1,4780,318.0,318.0
1,4790,318.0,318.0
1,4800,318.0,585.0
1,4810,318.0,526.0
1,4820,318.0,585.0
1,4830,318.0,318.0
1,4840,318.0,318.0
1,4850,318.0,318.0
1,4860,318.0,318.0
1,4870,318.0,318.0
1,4880,318.0,318.0
1,4890,318.0,318.0
1,4900,318.0,318.0
1,4910,318.0,318.0
1,4920,318.0,318.0
1,4930,318.0,318.0
1,4940,318.0,318.0
1,4950,318.0,585.0
1,4960,318.0,585.0
1,4970,318.0,585.0
1,4980,318.0,526.0
1,4990,318.0,467.0
1,5000,318.0,526.0
1,5010,318.0,526.0
1,5020,318.0,526.0
1,5030,318.0,526.0
1,5040,318.0,526.0
1,5050,318.0,526.0
1,5060,318.0,526.0
1,5070,318.0,526.0
1,5080,318.0,526.0
1,5090,318.0,526.0
1,5100,318.0,526.0
1,5110,318.0,526.0
1,5120,318.0,526.0
1,5130,318.0,526.0
1,5140,318.0,526.0
1,5150,318.0,526.0
1,5160,318.0,526.0
1,5170,318.0,526.0
1,5180,318.0,526.0
1,5190,318.0,526.0
1,5200,318.0,526.0
1,5210,318.0,526.0
1,5220,318.0,526.0
1,5230,318.0,526.0
1,5240,318.0,526.0
1,5250,318.0,526.0
1,5260,318.0,526.0
1,5270,318.0,526.0
1,5280,318.0,526.0
1,5290,318.0,526.0
1,5300,318.0,526.0
1,5310,318.0,526.0
1,5320,318.0,467.0
1,5330,318.0,467.0
1,5340,318.0,467.0
1,5350,318.0,467.0
1,5360,318.0,467.0
1,5370,318.0,467.0
1,5380,318.0,526.0
1,5390,318.0,526.0
1,5400,318.0,526.0
1,5410,318.0,526.0
1,5420,318.0,467.0
1,5430,318.0,467.0
1,5440,318.0,467.0
1,5450,318.0,467.0
1,5460,318.0,526.0
1,5470,318.0,526.0
1,5480,318.0,526.0
1,5490,318.0,526.0
1,5500,318.0,526.0
1,5510,318.0,526.0
1,5520,318.0,585.0
1,5530,318.0,467.0
1,5540,318.0,526.0
1,5550,318.0,526.0
1,5560,318.0,526.0
1,5570,318.0,526.0
1,5580,318.0,526.0
1,5590,318.0,467.0
1,5600,318.0,467.0
1,5610,318.0,467.0
1,5620,318.0,467.0
1,5630,318.0,467.0
1,5640,318.0,526.0
1,5650,318.0,526.0
1,5660,318.0,526.0
1,5670,318.0,526.0
1,5680,318.0,526.0
1,5690,318.0,526.0
1,5700,318.0,526.0
1,5710,318.0,467.0
1,5720,318.0,467.0
1,5730,318.0,467.0
1,5740,318.0,526.0
1,5750,318.0,526.0
1,5760,318.0,526.0
1,5770,318.0,585.0
1,5780,318.0,585.0
1,5790,318.0,585.0
1,5800,318.0,585.0
1,5810,318.0,585.0
1,5820,318.0,585.0
1,5830,318.0,585.0
1,5840,318.0,526.0
1,5850,318.0,526.0
1,5860,318.0,526.0
1,5870,318.0,585.0
1,5880,318.0,526.0
1,5890,318.0,526.0
1,5900,318.0,526.0
1,5910,318.0,467.0
1,5920,318.0,467.0
1,5930,318.0,467.0
1,5940,318.0,467.0
1,5950,318.0,526.0
1,5960,318.0,467.0
1,5970,318.0,467.0
1,5980,318.0,467.0
1,5990,318.0,467.0
1,6000,318.0,526.0
1,6010,318.0,467.0
1,6020,318.0,467.0
1,6030,318.0,467.0
1,6040,318.0,467.0
1,6050,318.0,467.0
1,6060,318.0,467.0
1,6070,318.0,467.0
1,6080,318.0,467.0
1,6090,318.0,526.0
1,6100,318.0,526.0
1,6110,318.0,526.0
1,6120,318.0,526.0
1,6130,318.0,526.0
1,6140,318.0,526.0
1,6150,318.0,467.0
1,6160,318.0,467.0
1,6170,318.0,526.0
1,6180,318.0,526.0
1,6190,318.0,467.0
1,6200,318.0,467.0
1,6210,318.0,467.0
1,6220,318.0,467.0
1,6230,318.0,467.0
1,6240,318.0,467.0
1,6250,318.0,467.0
1,6260,318.0,467.0
1,6270,318.0,467.0
1,6280,318.0,526.0
1,6290,318.0,526.0
1,6300,318.0,526.0
1,6310,318.0,526.0
1,6320,318.0,526.0
1,6330,318.0,585.0
1,6340,318.0,526.0
1,6350,318.0,526.0
1,6360,318.0,526.0
1,6370,318.0,526.0
1,6380,318.0,526.0
1,6390,318.0,526.0
1,6400,318.0,526.0
1,6410,318.0,526.0
1,6420,318.0,526.0
1,6430,318.0,526.0
1,6440,318.0,526.0
1,6450,318.0,526.0
1,6460,318.0,526.0
1,6470,318.0,526.0
1,6480,318.0,526.0
1,6490,318.0,526.0
1,6500,318.0,526.0
1,6510,318.0,526.0
1,6520,318.0,526.0
1,6530,318.0,526.0
1,6540,318.0,526.0
1,6550,318.0,526.0
1,6560,318.0,526.0
1,6570,318.0,526.0
1,6580,318.0,526.0
1,6590,318.0,526.0
1,6600,318.0,526.0
1,6610,318.0,526.0
1,6620,318.0,526.0
1,6630,318.0,585.0
1,6640,318.0,585.0
1,6650,318.0,585.0
1,6660,318.0,585.0
1,6670,318.0,526.0
1,6680,318.0,526.0
1,6690,318.0,585.0
1,6700,318.0,585.0
1,6710,318.0,526.0
1,6720,318.0,585.0
1,6730,318.0,526.0
1,6740,318.0,526.0
1,6750,318.0,467.0
1,6760,318.0,467.0
1,6770,318.0,467.0
1,6780,318.0,467.0
1,6790,318.0,467.0
1,6800,318.0,526.0
1,6810,318.0,526.0
1,6820,318.0,526.0
1,6830,318.0,526.0
1,6840,318.0,526.0
1,6850,318.0,526.0
1,6860,318.0,526.0
1,6870,318.0,526.0
1,6880,318.0,526.0
1,6890,318.0,526.0
1,6900,318.0,526.0
1,6910,318.0,467.0
1,6920,318.0,467.0
1,6930,318.0,467.0
1,6940,318.0,467.0
1,6950,318.0,467.0
1,6960,318.0,467.0
1,6970,318.0,467.0
1,6980,318.0,467.0
1,6990,318.0,467.0
1,7000,318.0,467.0
1,7010,318.0,467.0
1,7020,318.0,467.0
1,7030,318.0,526.0
1,7040,318.0,526.0
1,7050,318.0,585.0
1,7060,318.0,585.0
1,7070,318.0,585.0
1,7080,318.0,585.0
1,7090,318.0,585.0
1,7100,318.0,585.0
1,7110,318.0,585.0
1,7120,318.0,585.0
1,7130,318.0,585.0
1,7140,318.0,585.0
1,7150,318.0,467.0
1,7160,318.0,467.0
1,7170,318.0,467.0
1,7180,318.0,467.0
1,7190,318.0,467.0
1,7200,318.0,467.0
1,7210,318.0,467.0
1,7220,318.0,467.0
1,7230,318.0,467.0
1,7240,318.0,467.0
1,7250,318.0,467.0
1,7260,318.0,467.0
1,7270,318.0,467.0
1,7280,318.0,467.0
1,7290,318.0,467.0
1,7300,318.0,467.0
1,7310,318.0,467.0
1,7320,318.0,467.0
1,7330,318.0,467.0
1,7340,318.0,467.0
1,7350,318.0,526.0
1,7360,318.0,585.0
1,7370,318.0,585.0
1,7380,318.0,585.0
1,7390,318.0,526.0
1,7400,318.0,585.0
1,7410,318.0,526.0
1,7420,318.0,526.0
1,7430,318.0,526.0
1,7440,318.0,526.0
1,7450,318.0,526.0
1,7460,318.0,526.0
1,7470,318.0,585.0
1,7480,318.0,526.0
1,7490,318.0,526.0
1,7500,318.0,526.0
1,7510,318.0,526.0
1,7520,318.0,526.0
1,7530,318.0,526.0
1,7540,318.0,526.0
1,7550,318.0,526.0
1,7560,318.0,526.0
1,7570,318.0,526.0
1,7580,318.0,526.0
1,7590,318.0,526.0
1,7600,318.0,526.0
1,7610,318.0,526.0
1,7620,318.0,585.0
1,7630,318.0,585.0
1,7640,318.0,526.0
1,7650,318.0,526.0
1,7660,318.0,526.0
1,7670,318.0,526.0
1,7680,318.0,526.0
1,7690,318.0,526.0
1,7700,318.0,467.0
1,7710,318.0,467.0
1,7720,318.0,467.0
1,7730,318.0,467.0
1,7740,318.0,467.0
1,7750,318.0,467.0
1,7760,318.0,467.0
1,7770,318.0,585.0
1,7780,318.0,585.0
1,7790,318.0,585.0
1,7800,318.0,585.0
1,7810,318.0,585.0
1,7820,318.0,585.0
1,7830,318.0,585.0
1,7840,318.0,585.0
1,7850,318.0,585.0
1,7860,318.0,585.0
1,7870,318.0,585.0
1,7880,318.0,585.0
1,7890,318.0,585.0
1,7900,318.0,585.0
1,7910,318.0,585.0
1,7920,318.0,526.0
1,7930,318.0,526.0
1,7940,318.0,526.0
1,7950,318.0,526.0
1,7960,318.0,526.0
1,7970,318.0,526.0
1,7980,318.0,526.0
1,7990,318.0,526.0
1,8000,318.0,467.0
1,8010,318.0,467.0
1,8020,318.0,467.0
1,8030,318.0,526.0
1,8040,318.0,526.0
1,8050,318.0,467.0
1,8060,318.0,467.0
1,8070,318.0,526.0
1,8080,318.0,526.0
1,8090,318.0,526.0
1,8100,318.0,526.0
1,8110,318.0,526.0
1,8120,318.0,526.0
1,8130,318.0,526.0
1,8140,318.0,585.0
1,8150,318.0,585.0
1,8160,318.0,585.0
1,8170,318.0,585.0
1,8180,318.0,526.0
1,8190,318.0,526.0
1,8200,318.0,526.0
1,8210,318.0,526.0
1,8220,318.0,526.0
1,8230,318.0,526.0
1,8240,318.0,526.0
1,8250,318.0,526.0
1,8260,318.0,526.0
1,8270,318.0,526.0
1,8280,318.0,526.0
1,8290,318.0,526.0
1,8300,318.0,526.0
1,8310,318.0,467.0
1,8320,318.0,467.0
1,8330,318.0,526.0
1,8340,318.0,526.0
1,8350,318.0,526.0
1,8360,318.0,585.0
1,8370,318.0,467.0
1,8380,318.0,526.0
1,8390,318.0,526.0
1,8400,318.0,526.0
1,8410,318.0,585.0
1,8420,318.0,585.0
1,8430,318.0,526.0
1,8440,318.0,585.0
1,8450,318.0,585.0
1,8460,318.0,526.0
1,8470,318.0,526.0
1,8480,318.0,526.0
1,8490,335.0,526.0
1,8500,335.0,526.0
1,8510,335.0,526.0
1,8520,335.0,526.0
1,8530,335.0,526.0
1,8540,335.0,526.0
1,8550,335.0,526.0
1,8560,335.0,526.0
1,8570,335.0,526.0
1,8580,335.0,526.0
1,8590,335.0,526.0
1,8600,335.0,526.0
1,8610,335.0,526.0
1,8620,335.0,526.0
1,8630,335.0,526.0
1,8640,335.0,526.0
1,8650,335.0,526.0
1,8660,335.0,526.0
1,8670,335.0,526.0
1,8680,335.0,526.0
1,8690,335.0,526.0
1,8700,335.0,467.0
1,8710,335.0,526.0
1,8720,335.0,585.0
1,8730,335.0,585.0
1,8740,335.0,585.0
1,8750,335.0,526.0
1,8760,335.0,526.0
1,8770,335.0,526.0
1,8780,335.0,585.0
1,8790,335.0,526.0
1,8800,335.0,467.0
1,8810,335.0,467.0
1,8820,335.0,467.0
1,8830,335.0,526.0
1,8840,335.0,526.0
1,8850,335.0,526.0
1,8860,335.0,526.0
1,8870,335.0,467.0
1,8880,335.0,467.0
1,8890,335.0,526.0
1,8900,335.0,526.0
1,8910,335.0,467.0
1,8920,335.0,467.0
1,8930,335.0,467.0
1,8940,335.0,467.0
1,8950,335.0,467.0
1,8960,335.0,467.0
1,8970,335.0,467.0
1,8980,335.0,467.0
1,8990,335.0,467.0
1,9000,335.0,467.0
1,9010,335.0,467.0
1,9020,335.0,467.0
1,9030,335.0,467.0
1,9040,335.0,526.0
1,9050,335.0,526.0
1,9060,335.0,467.0
1,9070,335.0,526.0
1,9080,335.0,526.0
1,9090,335.0,526.0
1,9100,335.0,467.0
1,9110,335.0,467.0
1,9120,335.0,467.0
1,9130,335.0,467.0
1,9140,335.0,467.0
1,9150,335.0,467.0
1,9160,335.0,467.0
1,9170,335.0,526.0
1,9180,335.0,585.0
1,9190,335.0,585.0
1,9200,335.0,526.0
1,9210,335.0,526.0
1,9220,335.0,585.0
1,9230,335.0,526.0
1,9240,335.0,526.0
1,9250,335.0,526.0
1,9260,335.0,526.0
1,9270,335.0,526.0
1,9280,335.0,526.0
1,9290,335.0,526.0
1,9300,335.0,526.0
1,9310,335.0,526.0
1,9320,335.0,585.0
1,9330,335.0,585.0
1,9340,335.0,585.0
1,9350,335.0,526.0
1,9360,335.0,526.0
1,9370,335.0,467.0
1,9380,335.0,526.0
1,9390,335.0,585.0
1,9400,335.0,585.0
1,9410,335.0,585.0
1,9420,335.0,585.0
1,9430,335.0,585.0
1,9440,335.0,526.0
1,9450,335.0,526.0
1,9460,335.0,526.0
1,9470,335.0,526.0
1,9480,335.0,585.0
1,9490,335.0,526.0
1,9500,335.0,526.0
1,9510,335.0,526.0
1,9520,335.0,526.0
1,9530,335.0,585.0
1,9540,335.0,585.0
1,9550,335.0,585.0
1,9560,335.0,585.0
1,9570,335.0,526.0
1,9580,335.0,526.0
1,9590,335.0,526.0
1,9600,335.0,585.0
1,9610,335.0,526.0
1,9620,335.0,526.0
1,9630,335.0,467.0
1,9640,335.0,467.0
1,9650,335.0,467.0
1,9660,335.0,467.0
1,9670,335.0,467.0
1,9680,335.0,526.0
1,9690,335.0,526.0
1,9700,335.0,585.0
1,9710,335.0,526.0
1,9720,335.0,526.0
1,9730,335.0,526.0
1,9740,335.0,526.0
1,9750,335.0,467.0
1,9760,335.0,467.0
1,9770,335.0,467.0
1,9780,335.0,467.0
1,9790,335.0,467.0
1,9800,335.0,467.0
1,9810,335.0,467.0
1,9820,335.0,526.0
1,9830,335.0,526.0
1,9840,335.0,467.0
1,9850,335.0,467.0
1,9860,335.0,467.0
1,9870,335.0,467.0
1,9880,335.0,467.0
1,9890,335.0,526.0
1,9900,335.0,526.0
1,9910,335.0,526.0
1,9920,335.0,526.0
1,9930,335.0,526.0
1,9940,335.0,467.0
1,9950,335.0,467.0
1,9960,335.0,467.0
1,9970,335.0,526.0
1,9980,335.0,526.0
1,9990,335.0,585.0
1,10000,335.0,526.0
1,10010,335.0,526.0
1,10020,335.0,526.0
1,10030,335.0,526.0
1,10040,335.0,467.0
1,10050,335.0,467.0
1,10060,335.0,467.0
1,10070,335.0,467.0
1,10080,335.0,467.0
1,10090,335.0,467.0
1,10100,335.0,467.0
1,10110,335.0,467.0
1,10120,335.0,467.0
1,10130,335.0,467.0
1,10140,335.0,467.0
1,10150,335.0,467.0
1,10160,335.0,467.0
1,10170,335.0,467.0
1,10180,335.0,467.0
1,10190,335.0,526.0
1,10200,335.0,526.0
1,10210,335.0,526.0
1,10220,335.0,526.0
1,10230,335.0,526.0
1,10240,335.0,526.0
1,10250,335.0,526.0
1,10260,335.0,526.0
1,10270,335.0,526.0
1,10280,335.0,526.0
1,10290,335.0,585.0
1,10300,335.0,585.0
1,10310,335.0,585.0
1,10320,335.0,585.0
1,10330,335.0,585.0
1,10340,335.0,585.0
1,10350,335.0,585.0
1,10360,335.0,585.0
1,10370,335.0,585.0
1,10380,335.0,585.0
1,10390,335.0,585.0
1,10400,335.0,585.0
1,10410,335.0,526.0
1,10420,335.0,585.0
1,10430,335.0,526.0
1,10440,335.0,526.0
1,10450,335.0,526.0
1,10460,335.0,526.0
1,10470,335.0,526.0
1,10480,335.0,526.0
1,10490,335.0,585.0
1,10500,335.0,585.0
1,10510,335.0,585.0
1,10520,335.0,585.0
1,10530,335.0,585.0
1,10540,335.0,585.0
1,10550,335.0,585.0
1,10560,335.0,585.0
1,10570,335.0,585.0
1,10580,335.0,585.0
1,10590,335.0,585.0
1,10600,335.0,585.0
1,10610,335.0,526.0
1,10620,335.0,526.0
1,10630,335.0,526.0
1,10640,335.0,467.0
1,10650,335.0,467.0
1,10660,335.0,467.0
1,10670,335.0,467.0
1,10680,335.0,467.0
1,10690,335.0,467.0
1,10700,335.0,526.0
1,10710,335.0,526.0
1,10720,335.0,526.0
1,10730,335.0,526.0
1,10740,335.0,526.0
1,10750,335.0,526.0
1,10760,335.0,526.0
1,10770,335.0,526.0
1,10780,335.0,585.0
1,10790,335.0,585.0
1,10800,335.0,585.0
1,10810,335.0,585.0
1,10820,335.0,585.0
1,10830,335.0,585.0
1,10840,335.0,585.0
1,10850,335.0,585.0
1,10860,335.0,585.0
1,10870,335.0,526.0
1,10880,335.0,526.0
1,10890,335.0,526.0
1,10900,335.0,467.0
1,10910,335.0,467.0
1,10920,335.0,526.0
1,10930,335.0,526.0
1,10940,335.0,526.0
1,10950,335.0,526.0
1,10960,335.0,526.0
1,10970,335.0,526.0
1,10980,335.0,585.0
1,10990,335.0,585.0
1,11000,335.0,526.0
1,11010,335.0,526.0
1,11020,335.0,526.0
1,11030,335.0,526.0
1,11040,335.0,467.0
1,11050,335.0,526.0
1,11060,335.0,526.0
1,11070,335.0,467.0
1,11080,335.0,467.0
1,11090,335.0,467.0
1,11100,335.0,467.0
1,11110,335.0,467.0
1,11120,335.0,467.0
1,11130,335.0,467.0
1,11140,335.0,467.0
1,11150,335.0,526.0
1,11160,335.0,467.0
1,11170,335.0,526.0
1,11180,335.0,526.0
1,11190,335.0,526.0
1,11200,335.0,526.0
1,11210,335.0,526.0
1,11220,335.0,585.0
1,11230,335.0,526.0
1,11240,335.0,526.0
1,11250,335.0,585.0
1,11260,335.0,585.0
1,11270,335.0,585.0
1,11280,335.0,585.0
1,11290,335.0,585.0
1,11300,335.0,585.0
1,11310,335.0,467.0
1,11320,335.0,467.0
1,11330,335.0,526.0
1,11340,335.0,526.0
1,11350,335.0,526.0
1,11360,335.0,526.0
1,11370,335.0,526.0
1,11380,335.0,526.0
1,11390,335.0,526.0
1,11400,335.0,526.0
1,11410,335.0,526.0
1,11420,335.0,526.0
1,11430,335.0,526.0
1,11440,335.0,526.0
1,11450,335.0,526.0
1,11460,335.0,526.0
1,11470,335.0,526.0
1,11480,335.0,526.0
1,11490,335.0,526.0
1,11500,335.0,526.0
1,11510,335.0,526.0
1,11520,335.0,526.0
1,11530,335.0,585.0
1,11540,335.0,585.0
1,11550,335.0,585.0
1,11560,335.0,585.0
1,11570,335.0,526.0
1,11580,335.0,526.0
1,11590,335.0,526.0
1,11600,335.0,526.0
1,11610,335.0,526.0
1,11620,335.0,585.0
1,11630,335.0,585.0
1,11640,335.0,526.0
1,11650,335.0,526.0
1,11660,335.0,585.0
1,11670,335.0,585.0
1,11680,335.0,585.0
1,11690,335.0,585.0
1,11700,335.0,526.0
1,11710,335.0,467.0
1,11720,335.0,526.0
1,11730,335.0,585.0
1,11740,335.0,585.0
1,11750,335.0,585.0
1,11760,335.0,526.0
1,11770,335.0,467.0
1,11780,335.0,526.0
1,11790,335.0,467.0
1,11800,335.0,467.0
1,11810,335.0,526.0
1,11820,335.0,585.0
1,11830,335.0,585.0
1,11840,335.0,526.0
1,11850,335.0,526.0
1,11860,335.0,585.0
1,11870,335.0,585.0
1,11880,335.0,585.0
1,11890,335.0,526.0
1,11900,335.0,526.0
1,11910,335.0,526.0
1,11920,335.0,526.0
1,11930,335.0,526.0
1,11940,335.0,526.0
1,11950,335.0,526.0
1,11960,335.0,526.0
1,11970,335.0,526.0
1,11980,335.0,526.0
1,11990,335.0,526.0
1,12000,335.0,526.0
1,12010,335.0,526.0
1,12020,335.0,526.0
1,12030,335.0,526.0
1,12040,335.0,526.0
1,12050,335.0,526.0
1,12060,335.0,526.0
1,12070,335.0,526.0
1,12080,335.0,585.0
1,12090,335.0,585.0
1,12100,335.0,585.0
1,12110,335.0,585.0
1,12120,335.0,585.0
1,12130,335.0,585.0
1,12140,335.0,526.0
1,12150,335.0,526.0
1,12160,335.0,526.0
1,12170,335.0,526.0
1,12180,335.0,585.0
1,12190,335.0,585.0
1,12200,335.0,585.0
1,12210,335.0,526.0
1,12220,335.0,526.0
1,12230,335.0,526.0
1,12240,335.0,526.0
1,12250,335.0,526.0
1,12260,335.0,526.0
1,12270,335.0,526.0
1,12280,335.0,585.0
1,12290,335.0,585.0
1,12300,335.0,585.0
1,12310,335.0,585.0
1,12320,335.0,585.0
1,12330,335.0,585.0
1,12340,335.0,585.0
1,12350,335.0,585.0
1,12360,335.0,585.0
1,12370,335.0,467.0
1,12380,335.0,467.0
1,12390,335.0,467.0
1,12400,335.0,467.0
1,12410,335.0,467.0
1,12420,335.0,467.0
1,12430,335.0,467.0
1,12440,335.0,467.0
1,12450,335.0,526.0
1,12460,335.0,526.0
1,12470,335.0,526.0
1,12480,335.0,526.0
1,12490,335.0,526.0
1,12500,335.0,526.0
1,12510,335.0,526.0
1,12520,335.0,585.0
1,12530,335.0,585.0
